data,fonte,quantidade,status
2024-01-23T00:00:00,A,1143,ERRO
2024-01-23T00:00:00,A,80,ERRO
2024-01-23T00:00:00,A,1298,ERRO
2024-01-23T00:00:00,A,102,ERRO
2024-01-23T00:00:00,A,155,ERRO
2024-01-23T00:00:00,A,1994,ERRO
2024-01-23T00:00:00,A,278,ERRO
2024-01-23T00:00:00,A,351,ERRO
2024-01-23T00:00:00,A,1010,ERRO
2024-01-23T00:00:00,A,437,ERRO
2024-01-23T00:00:00,A,6822,ERRO
2024-01-23T00:00:00,A,1575,ERRO
2024-01-23T00:00:00,A,87,ERRO
2024-01-23T00:00:00,A,92,ERRO
2024-01-23T00:00:00,A,143,ERRO
2024-01-23T00:00:00,A,178,ERRO
2024-01-23T00:00:00,A,642,ERRO
2024-01-23T00:00:00,A,1407,ERRO
2024-01-23T00:00:00,A,41,ERRO
2024-01-23T00:00:00,A,56,ERRO
2024-01-23T00:00:00,A,80,ERRO
2024-01-24T00:00:00,A,609,OK
2024-01-24T00:00:00,A,38,OK
2024-01-24T00:00:00,A,47,OK
2024-01-24T00:00:00,A,3019,OK
2024-01-24T00:00:00,A,73,OK
2024-01-24T00:00:00,A,417,OK
2024-01-24T00:00:00,A,130,OK
2024-01-24T00:00:00,A,147,OK
2024-01-24T00:00:00,A,236,OK
2024-01-24T00:00:00,A,894,OK
2024-01-24T00:00:00,A,612,OK
2024-01-24T00:00:00,A,880,OK
2024-01-24T00:00:00,A,2120,ERRO
2024-01-24T00:00:00,A,47,ERRO
2024-01-24T00:00:00,A,369,ERRO
2024-01-24T00:00:00,A,50,ERRO
2024-01-24T00:00:00,A,112,ERRO
2024-01-24T00:00:00,A,206,ERRO
2024-01-24T00:00:00,A,212,ERRO
2024-01-24T00:00:00,A,230,ERRO
2024-01-24T00:00:00,A,254,ERRO
2024-01-24T00:00:00,A,1151,ERRO
2024-01-24T00:00:00,A,1591,ERRO
2024-01-24T00:00:00,A,1827,ERRO
2024-01-24T00:00:00,A,1231,ERRO
2024-01-24T00:00:00,A,72,ERRO
2024-01-24T00:00:00,A,99,ERRO
2024-01-24T00:00:00,A,142,ERRO
2024-01-24T00:00:00,A,833,ERRO
2024-01-24T00:00:00,A,271,ERRO
2024-01-24T00:00:00,A,255,ERRO
2024-01-24T00:00:00,A,475,ERRO
2024-01-24T00:00:00,A,6657,ERRO
2024-01-24T00:00:00,A,693,ERRO
2024-01-24T00:00:00,A,57,ERRO
2024-01-24T00:00:00,A,75,ERRO
2024-01-24T00:00:00,A,82,ERRO
2024-01-24T00:00:00,A,70,ERRO
2024-01-24T00:00:00,A,123,ERRO
2024-01-24T00:00:00,A,118,ERRO
2024-01-24T00:00:00,A,1448,ERRO
2024-01-24T00:00:00,A,1312,ERRO
2024-01-24T00:00:00,A,61,OK
2024-01-24T00:00:00,A,60,ERRO
2024-01-24T00:00:00,A,60,ERRO
2024-01-24T00:00:00,A,139,ERRO
2024-01-25T00:00:00,A,57,OK
2024-01-25T00:00:00,A,47,OK
2024-01-25T00:00:00,A,93,OK
2024-01-25T00:00:00,A,105,OK
2024-01-25T00:00:00,A,146,OK
2024-01-25T00:00:00,A,478,OK
2024-01-25T00:00:00,A,818,OK
2024-01-25T00:00:00,A,809,OK
2024-01-25T00:00:00,A,213,OK
2024-01-25T00:00:00,A,506,OK
2024-01-25T00:00:00,A,3229,OK
2024-01-25T00:00:00,A,602,OK
2024-01-25T00:00:00,A,99,ERRO
2024-01-25T00:00:00,A,149,ERRO
2024-01-25T00:00:00,A,142,ERRO
2024-01-25T00:00:00,A,148,ERRO
2024-01-25T00:00:00,A,174,ERRO
2024-01-25T00:00:00,A,1537,ERRO
2024-01-25T00:00:00,A,274,ERRO
2024-01-25T00:00:00,A,205,ERRO
2024-01-25T00:00:00,A,7761,ERRO
2024-01-25T00:00:00,A,208,ERRO
2024-01-25T00:00:00,A,290,ERRO
2024-01-25T00:00:00,A,906,ERRO
2024-01-25T00:00:00,A,1427,ERRO
2024-01-25T00:00:00,A,1662,ERRO
2024-01-25T00:00:00,A,378,ERRO
2024-01-25T00:00:00,A,919,ERRO
2024-01-25T00:00:00,A,1181,ERRO
2024-01-25T00:00:00,A,666,ERRO
2024-01-25T00:00:00,A,57,ERRO
2024-01-25T00:00:00,A,58,ERRO
2024-01-25T00:00:00,A,64,ERRO
2024-01-25T00:00:00,A,117,ERRO
2024-01-25T00:00:00,A,144,ERRO
2024-01-25T00:00:00,A,1112,ERRO
2024-01-25T00:00:00,A,967,ERRO
2024-01-25T00:00:00,A,36,ERRO
2024-01-25T00:00:00,A,55,ERRO
2024-01-25T00:00:00,A,82,ERRO
2024-01-25T00:00:00,A,98,ERRO
2024-01-26T00:00:00,A,70,OK
2024-01-26T00:00:00,A,387,OK
2024-01-26T00:00:00,A,787,OK
2024-01-26T00:00:00,A,742,OK
2024-01-26T00:00:00,A,103,OK
2024-01-26T00:00:00,A,124,OK
2024-01-26T00:00:00,A,489,OK
2024-01-26T00:00:00,A,2688,OK
2024-01-26T00:00:00,A,209,OK
2024-01-26T00:00:00,A,554,OK
2024-01-26T00:00:00,A,346,ERRO
2024-01-26T00:00:00,A,54,ERRO
2024-01-26T00:00:00,A,96,ERRO
2024-01-26T00:00:00,A,170,ERRO
2024-01-26T00:00:00,A,167,ERRO
2024-01-26T00:00:00,A,178,ERRO
2024-01-26T00:00:00,A,192,ERRO
2024-01-26T00:00:00,A,1841,ERRO
2024-01-26T00:00:00,A,6193,ERRO
2024-01-26T00:00:00,A,76,ERRO
2024-01-26T00:00:00,A,129,ERRO
2024-01-26T00:00:00,A,719,ERRO
2024-01-26T00:00:00,A,1343,ERRO
2024-01-26T00:00:00,A,208,ERRO
2024-01-26T00:00:00,A,242,ERRO
2024-01-26T00:00:00,A,1512,ERRO
2024-01-26T00:00:00,A,913,ERRO
2024-01-26T00:00:00,A,418,ERRO
2024-01-26T00:00:00,A,1115,ERRO
2024-01-26T00:00:00,A,56,ERRO
2024-01-26T00:00:00,A,945,ERRO
2024-01-26T00:00:00,A,62,ERRO
2024-01-26T00:00:00,A,64,ERRO
2024-01-26T00:00:00,A,69,ERRO
2024-01-26T00:00:00,A,96,ERRO
2024-01-26T00:00:00,A,102,ERRO
2024-01-26T00:00:00,A,1130,ERRO
2024-01-26T00:00:00,A,993,ERRO
2024-01-26T00:00:00,A,64,ERRO
2024-01-26T00:00:00,A,50,ERRO
2024-01-26T00:00:00,A,64,OK
2024-01-27T00:00:00,A,184,OK
2024-01-27T00:00:00,A,118,ERRO
2024-01-27T00:00:00,A,405,ERRO
2024-01-27T00:00:00,A,60,ERRO
2024-01-27T00:00:00,A,61,ERRO
2024-01-28T00:00:00,A,60,ERRO
2024-01-28T00:00:00,A,65,OK
2024-01-28T00:00:00,A,148,ERRO
2024-01-29T00:00:00,A,3284,OK
2024-01-29T00:00:00,A,697,OK
2024-01-29T00:00:00,A,67,OK
2024-01-29T00:00:00,A,59,OK
2024-01-29T00:00:00,A,695,OK
2024-01-29T00:00:00,A,89,OK
2024-01-29T00:00:00,A,1035,OK
2024-01-29T00:00:00,A,450,OK
2024-01-29T00:00:00,A,121,OK
2024-01-29T00:00:00,A,140,OK
2024-01-29T00:00:00,A,270,OK
2024-01-29T00:00:00,A,926,OK
2024-01-29T00:00:00,A,49,ERRO
2024-01-29T00:00:00,A,363,ERRO
2024-01-29T00:00:00,A,63,ERRO
2024-01-29T00:00:00,A,57,ERRO
2024-01-29T00:00:00,A,54,ERRO
2024-01-29T00:00:00,A,2185,ERRO
2024-01-29T00:00:00,A,188,ERRO
2024-01-29T00:00:00,A,215,ERRO
2024-01-29T00:00:00,A,222,ERRO
2024-01-29T00:00:00,A,258,ERRO
2024-01-29T00:00:00,A,53,ERRO
2024-01-29T00:00:00,A,60,ERRO
2024-01-29T00:00:00,A,79,ERRO
2024-01-29T00:00:00,A,82,ERRO
2024-01-29T00:00:00,A,108,ERRO
2024-01-29T00:00:00,A,113,ERRO
2024-01-29T00:00:00,A,519,ERRO
2024-01-29T00:00:00,A,1922,ERRO
2024-01-29T00:00:00,A,90,ERRO
2024-01-29T00:00:00,A,159,ERRO
2024-01-29T00:00:00,A,1263,ERRO
2024-01-29T00:00:00,A,129,ERRO
2024-01-29T00:00:00,A,1391,ERRO
2024-01-29T00:00:00,A,167,ERRO
2024-01-29T00:00:00,A,204,ERRO
2024-01-29T00:00:00,A,1823,ERRO
2024-01-29T00:00:00,A,885,ERRO
2024-01-29T00:00:00,A,282,ERRO
2024-01-29T00:00:00,A,7507,ERRO
2024-01-29T00:00:00,A,538,ERRO
2024-01-29T00:00:00,A,1606,ERRO
2024-01-29T00:00:00,A,62,ERRO
2024-01-29T00:00:00,A,67,ERRO
2024-01-29T00:00:00,A,74,ERRO
2024-01-29T00:00:00,A,79,ERRO
2024-01-29T00:00:00,A,817,ERRO
2024-01-29T00:00:00,A,156,ERRO
2024-01-29T00:00:00,A,183,ERRO
2024-01-29T00:00:00,A,1343,ERRO
2024-01-29T00:00:00,A,48,OK
2024-01-29T00:00:00,A,77,ERRO
2024-01-29T00:00:00,A,79,OK
2024-01-29T00:00:00,A,78,ERRO
2024-01-29T00:00:00,A,123,ERRO
2024-01-30T00:00:00,A,41,OK
2024-01-30T00:00:00,A,77,OK
2024-01-30T00:00:00,A,964,OK
2024-01-30T00:00:00,A,108,OK
2024-01-30T00:00:00,A,706,OK
2024-01-30T00:00:00,A,128,OK
2024-01-30T00:00:00,A,1009,OK
2024-01-30T00:00:00,A,751,OK
2024-01-30T00:00:00,A,508,OK
2024-01-30T00:00:00,A,3240,OK
2024-01-30T00:00:00,A,253,OK
2024-01-30T00:00:00,A,53,ERRO
2024-01-30T00:00:00,A,352,ERRO
2024-01-30T00:00:00,A,74,ERRO
2024-01-30T00:00:00,A,125,ERRO
2024-01-30T00:00:00,A,2019,ERRO
2024-01-30T00:00:00,A,222,ERRO
2024-01-30T00:00:00,A,239,ERRO
2024-01-30T00:00:00,A,229,ERRO
2024-01-30T00:00:00,A,253,ERRO
2024-01-30T00:00:00,A,76,ERRO
2024-01-30T00:00:00,A,142,ERRO
2024-01-30T00:00:00,A,237,ERRO
2024-01-30T00:00:00,A,2038,ERRO
2024-01-30T00:00:00,A,235,ERRO
2024-01-30T00:00:00,A,7250,ERRO
2024-01-30T00:00:00,A,1414,ERRO
2024-01-30T00:00:00,A,1780,ERRO
2024-01-30T00:00:00,A,1494,ERRO
2024-01-30T00:00:00,A,1015,ERRO
2024-01-30T00:00:00,A,510,ERRO
2024-01-30T00:00:00,A,43,ERRO
2024-01-30T00:00:00,A,692,ERRO
2024-01-30T00:00:00,A,80,ERRO
2024-01-30T00:00:00,A,113,ERRO
2024-01-30T00:00:00,A,104,ERRO
2024-01-30T00:00:00,A,131,ERRO
2024-01-30T00:00:00,A,199,ERRO
2024-01-30T00:00:00,A,1687,ERRO
2024-01-30T00:00:00,A,1373,ERRO
2024-01-30T00:00:00,A,34,ERRO
2024-01-30T00:00:00,A,54,ERRO
2024-01-30T00:00:00,A,42,OK
2024-01-30T00:00:00,A,93,ERRO
2024-01-30T00:00:00,A,50,ERRO
2024-01-30T00:00:00,A,121,ERRO
2024-01-30T00:00:00,A,73,OK
2024-01-31T00:00:00,A,652,OK
2024-01-31T00:00:00,A,679,OK
2024-01-31T00:00:00,A,81,OK
2024-01-31T00:00:00,A,83,OK
2024-01-31T00:00:00,A,2982,OK
2024-01-31T00:00:00,A,419,OK
2024-01-31T00:00:00,A,135,OK
2024-01-31T00:00:00,A,759,OK
2024-01-31T00:00:00,A,148,OK
2024-01-31T00:00:00,A,777,OK
2024-01-31T00:00:00,A,214,OK
2024-01-31T00:00:00,A,363,ERRO
2024-01-31T00:00:00,A,43,ERRO
2024-01-31T00:00:00,A,51,ERRO
2024-01-31T00:00:00,A,64,ERRO
2024-01-31T00:00:00,A,101,ERRO
2024-01-31T00:00:00,A,201,ERRO
2024-01-31T00:00:00,A,194,ERRO
2024-01-31T00:00:00,A,216,ERRO
2024-01-31T00:00:00,A,235,ERRO
2024-01-31T00:00:00,A,1904,ERRO
2024-01-31T00:00:00,A,1292,ERRO
2024-01-31T00:00:00,A,97,ERRO
2024-01-31T00:00:00,A,90,ERRO
2024-01-31T00:00:00,A,79,ERRO
2024-01-31T00:00:00,A,1256,ERRO
2024-01-31T00:00:00,A,167,ERRO
2024-01-31T00:00:00,A,779,ERRO
2024-01-31T00:00:00,A,279,ERRO
2024-01-31T00:00:00,A,313,ERRO
2024-01-31T00:00:00,A,1560,ERRO
2024-01-31T00:00:00,A,1355,ERRO
2024-01-31T00:00:00,A,403,ERRO
2024-01-31T00:00:00,A,6560,ERRO
2024-01-31T00:00:00,A,47,ERRO
2024-01-31T00:00:00,A,65,ERRO
2024-01-31T00:00:00,A,70,ERRO
2024-01-31T00:00:00,A,88,ERRO
2024-01-31T00:00:00,A,112,ERRO
2024-01-31T00:00:00,A,138,ERRO
2024-01-31T00:00:00,A,1472,ERRO
2024-01-31T00:00:00,A,701,ERRO
2024-01-31T00:00:00,A,1187,ERRO
2024-01-27T00:00:00,A,30,ERRO
2024-01-14T00:00:00,A,29,OK
2024-01-09T00:00:00,A,27,ERRO
2024-01-09T00:00:00,A,25,ERRO
2024-01-11T00:00:00,A,32,ERRO
2024-01-12T00:00:00,A,33,ERRO
2024-01-05T00:00:00,A,33,ERRO
2024-01-23T00:00:00,A,33,ERRO
2024-01-25T00:00:00,A,29,OK
2024-01-31T00:00:00,A,31,ERRO
2024-01-23T00:00:00,A,59,ERRO
2024-01-02T00:00:00,A,34,OK
2024-01-15T00:00:00,A,75,ERRO
2024-01-23T00:00:00,A,35,OK
2024-01-25T00:00:00,A,38,ERRO
2024-01-31T00:00:00,A,57,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,2,ERRO
2024-01-08T00:00:00,A,2,OK
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,2,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,2,ERRO
2024-01-16T00:00:00,A,1,OK
2024-01-16T00:00:00,A,1,OK
2024-01-16T00:00:00,A,3,ERRO
2024-01-01T00:00:00,A,1,OK
2024-01-01T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,OK
2024-01-09T00:00:00,A,1,OK
2024-01-09T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,3,ERRO
2024-01-09T00:00:00,A,3,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,2,OK
2024-01-17T00:00:00,A,2,OK
2024-01-17T00:00:00,A,2,ERRO
2024-01-17T00:00:00,A,6,ERRO
2024-01-02T00:00:00,A,2,ERRO
2024-01-10T00:00:00,A,1,OK
2024-01-10T00:00:00,A,1,OK
2024-01-10T00:00:00,A,1,OK
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,2,ERRO
2024-01-10T00:00:00,A,2,ERRO
2024-01-10T00:00:00,A,3,ERRO
2024-01-18T00:00:00,A,3,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-11T00:00:00,A,1,OK
2024-01-11T00:00:00,A,1,ERRO
2024-01-11T00:00:00,A,1,ERRO
2024-01-19T00:00:00,A,1,OK
2024-01-19T00:00:00,A,1,OK
2024-01-19T00:00:00,A,1,OK
2024-01-19T00:00:00,A,3,ERRO
2024-01-19T00:00:00,A,3,ERRO
2024-01-19T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,1,OK
2024-01-04T00:00:00,A,3,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,3,ERRO
2024-01-12T00:00:00,A,1,OK
2024-01-12T00:00:00,A,1,OK
2024-01-12T00:00:00,A,1,OK
2024-01-12T00:00:00,A,1,ERRO
2024-01-12T00:00:00,A,3,ERRO
2024-01-12T00:00:00,A,6,ERRO
2024-01-12T00:00:00,A,3,ERRO
2024-01-12T00:00:00,A,1,ERRO
2024-01-12T00:00:00,A,2,ERRO
2024-01-20T00:00:00,A,1,OK
2024-01-20T00:00:00,A,1,OK
2024-01-20T00:00:00,A,1,OK
2024-01-20T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,2,ERRO
2024-01-20T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-13T00:00:00,A,1,OK
2024-01-13T00:00:00,A,1,ERRO
2024-01-06T00:00:00,A,2,OK
2024-01-06T00:00:00,A,1,OK
2024-01-06T00:00:00,A,1,ERRO
2024-01-06T00:00:00,A,2,ERRO
2024-01-14T00:00:00,A,1,OK
2024-01-14T00:00:00,A,1,OK
2024-01-14T00:00:00,A,1,OK
2024-01-14T00:00:00,A,3,ERRO
2024-01-14T00:00:00,A,1,ERRO
2024-01-14T00:00:00,A,3,ERRO
2024-01-14T00:00:00,A,2,OK
2024-01-14T00:00:00,A,2,ERRO
2024-01-07T00:00:00,A,1,OK
2024-01-07T00:00:00,A,2,ERRO
2024-01-15T00:00:00,A,1,OK
2024-01-15T00:00:00,A,1,OK
2024-01-15T00:00:00,A,2,ERRO
2024-01-15T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,2,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,1,ERRO
2024-01-08T00:00:00,A,5,ERRO
2024-01-08T00:00:00,A,2,ERRO
2024-01-16T00:00:00,A,1,ERRO
2024-01-16T00:00:00,A,2,ERRO
2024-01-16T00:00:00,A,1,ERRO
2024-01-16T00:00:00,A,1,ERRO
2024-01-16T00:00:00,A,1,ERRO
2024-01-16T00:00:00,A,1,ERRO
2024-01-16T00:00:00,A,1,ERRO
2024-01-16T00:00:00,A,1,ERRO
2024-01-16T00:00:00,A,1,ERRO
2024-01-01T00:00:00,A,1,ERRO
2024-01-01T00:00:00,A,1,ERRO
2024-01-01T00:00:00,A,1,ERRO
2024-01-01T00:00:00,A,1,ERRO
2024-01-01T00:00:00,A,1,ERRO
2024-01-01T00:00:00,A,1,ERRO
2024-01-01T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,ERRO
2024-01-09T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,2,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-17T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,2,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,2,ERRO
2024-01-10T00:00:00,A,2,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-10T00:00:00,A,1,ERRO
2024-01-18T00:00:00,A,5,ERRO
2024-01-18T00:00:00,A,2,ERRO
2024-01-18T00:00:00,A,1,ERRO
2024-01-18T00:00:00,A,1,ERRO
2024-01-18T00:00:00,A,3,ERRO
2024-01-18T00:00:00,A,1,ERRO
2024-01-18T00:00:00,A,1,ERRO
2024-01-18T00:00:00,A,1,ERRO
2024-01-18T00:00:00,A,1,ERRO
2024-01-18T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,2,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-11T00:00:00,A,1,ERRO
2024-01-11T00:00:00,A,1,ERRO
2024-01-11T00:00:00,A,1,ERRO
2024-01-11T00:00:00,A,1,ERRO
2024-01-11T00:00:00,A,1,ERRO
2024-01-19T00:00:00,A,1,ERRO
2024-01-19T00:00:00,A,1,ERRO
2024-01-19T00:00:00,A,1,ERRO
2024-01-19T00:00:00,A,1,ERRO
2024-01-19T00:00:00,A,1,ERRO
2024-01-19T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,2,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,1,ERRO
2024-01-04T00:00:00,A,2,ERRO
2024-01-04T00:00:00,A,2,ERRO
2024-01-12T00:00:00,A,1,ERRO
2024-01-12T00:00:00,A,1,ERRO
2024-01-12T00:00:00,A,1,ERRO
2024-01-12T00:00:00,A,1,ERRO
2024-01-12T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,2,ERRO
2024-01-20T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,1,ERRO
2024-01-20T00:00:00,A,2,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,2,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,1,ERRO
2024-01-13T00:00:00,A,1,ERRO
2024-01-13T00:00:00,A,1,ERRO
2024-01-13T00:00:00,A,2,ERRO
2024-01-13T00:00:00,A,1,ERRO
2024-01-13T00:00:00,A,2,ERRO
2024-01-13T00:00:00,A,1,ERRO
2024-01-13T00:00:00,A,2,ERRO
2024-01-13T00:00:00,A,1,ERRO
2024-01-13T00:00:00,A,2,ERRO
2024-01-13T00:00:00,A,1,ERRO
2024-01-13T00:00:00,A,2,ERRO
2024-01-06T00:00:00,A,3,ERRO
2024-01-06T00:00:00,A,1,ERRO
2024-01-06T00:00:00,A,1,ERRO
2024-01-06T00:00:00,A,1,ERRO
2024-01-06T00:00:00,A,1,ERRO
2024-01-06T00:00:00,A,1,ERRO
2024-01-14T00:00:00,A,1,ERRO
2024-01-14T00:00:00,A,1,ERRO
2024-01-14T00:00:00,A,1,ERRO
2024-01-14T00:00:00,A,1,ERRO
2024-01-14T00:00:00,A,1,ERRO
2024-01-14T00:00:00,A,2,ERRO
2024-01-14T00:00:00,A,2,ERRO
2024-01-14T00:00:00,A,2,ERRO
2024-01-07T00:00:00,A,3,ERRO
2024-01-07T00:00:00,A,1,ERRO
2024-01-07T00:00:00,A,1,ERRO
2024-01-07T00:00:00,A,1,ERRO
2024-01-07T00:00:00,A,1,ERRO
2024-01-07T00:00:00,A,1,ERRO
2024-01-07T00:00:00,A,1,ERRO
2024-01-07T00:00:00,A,1,ERRO
2024-01-07T00:00:00,A,1,ERRO
2024-01-15T00:00:00,A,1,ERRO
2024-01-15T00:00:00,A,1,ERRO
2024-01-15T00:00:00,A,1,ERRO
2024-01-15T00:00:00,A,2,ERRO
2024-01-15T00:00:00,A,2,ERRO
2024-01-15T00:00:00,A,2,ERRO
2024-01-15T00:00:00,A,1,ERRO
2024-01-15T00:00:00,A,2,ERRO
2024-01-15T00:00:00,A,1,ERRO
2024-01-15T00:00:00,A,2,ERRO
2024-01-15T00:00:00,A,1,ERRO
2024-01-02T00:00:00,A,1,ERRO
2024-01-18T00:00:00,A,2,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-03T00:00:00,A,1,ERRO
2024-01-11T00:00:00,A,1,ERRO
2024-01-05T00:00:00,A,2,ERRO
2024-01-15T00:00:00,A,1,ERRO
2024-01-21T00:00:00,A,1,OK
2024-01-21T00:00:00,A,3,OK
2024-01-21T00:00:00,A,1,OK
2024-01-21T00:00:00,A,1,ERRO
2024-01-21T00:00:00,A,1,ERRO
2024-01-21T00:00:00,A,2,ERRO
2024-01-21T00:00:00,A,3,ERRO
2024-01-21T00:00:00,A,3,ERRO
2024-01-21T00:00:00,A,1,ERRO
2024-01-21T00:00:00,A,1,ERRO
2024-01-21T00:00:00,A,1,ERRO
2024-01-21T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,2,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,1,ERRO
2024-01-22T00:00:00,A,3,ERRO
2024-01-23T00:00:00,A,1,OK
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-23T00:00:00,A,1,ERRO
2024-01-24T00:00:00,A,3,OK
2024-01-24T00:00:00,A,1,OK
2024-01-24T00:00:00,A,1,OK
2024-01-24T00:00:00,A,3,ERRO
2024-01-24T00:00:00,A,1,ERRO
2024-01-24T00:00:00,A,1,ERRO
2024-01-24T00:00:00,A,1,ERRO
2024-01-24T00:00:00,A,1,ERRO
2024-01-24T00:00:00,A,9,ERRO
